date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,region
4/12/15,1,3781504.91,2801179.62,292733.49,23471.11,664120.69,371569.32,292551.37,0,conventional,2015,Southeast
4/12/15,1.82,29548.36,12145.45,11195.55,992.48,5214.88,4845.77,369.11,0,organic,2015,Southeast
4/12/15,0.98,5609471.36,2561865.42,2267855.21,103110.58,676640.15,469624.9,206981.28,33.97,conventional,2015,West
4/12/15,1.5,262870.62,65226.89,148667.1,99.65,48876.98,6464,42412.98,0,organic,2015,West
4/19/15,1.05,5871080.81,3024466.22,2070974.14,177354.82,598285.63,524767.96,71988.59,1529.08,conventional,2015,California
4/19/15,1.52,123851.34,55948.06,57078.01,1.49,10823.78,10823.78,0,0,organic,2015,California
4/19/15,1.06,3857605.11,615564.03,2140254.41,383840.98,717945.69,609139.49,84879.59,23926.61,conventional,2015,Great Lakes
4/19/15,1.57,85825.52,3155.93,68315.02,1.54,14353.03,10861.1,3491.93,0,organic,2015,Great Lakes
4/19/15,1.18,2711008.32,654378.33,1125460.56,190006.01,741163.42,701805.76,37167.77,2189.89,conventional,2015,Midsouth
4/19/15,1.51,84443.98,10821.03,45874.1,5280.9,22467.95,17627.07,4840.88,0,organic,2015,Midsouth
4/19/15,1.31,3786141.18,110954.74,2552885.19,6389.9,1115911.35,984678.78,131232.57,0,conventional,2015,Northeast
4/19/15,1.94,60348.96,4357.54,24247.68,50.04,31693.7,31416.66,277.04,0,organic,2015,Northeast
4/19/15,1.12,1801956.87,1055547.01,433296.82,33180.04,279933,272779.43,5725.48,1428.09,conventional,2015,Plains
4/19/15,1.9,29227.44,3334.06,15998.87,48.37,9846.14,8530.66,1315.48,0,organic,2015,Plains
4/19/15,0.82,5593885.09,3657278.94,1183497.85,114923.71,638184.59,538970.63,99203.37,10.59,conventional,2015,South Central
4/19/15,1.39,66454.5,44632.62,5565.23,31.07,16225.58,15914.33,311.25,0,organic,2015,South Central
4/19/15,1.14,2857156.51,2014443.63,214218.14,23684.96,604809.78,455795.5,149014.28,0,conventional,2015,Southeast
4/19/15,1.69,34095.71,11389.9,9302.64,879.8,12523.37,12329.29,194.08,0,organic,2015,Southeast
4/19/15,0.88,6612422.28,3118686.39,2557271.66,87250.83,849213.4,608287.23,240723.48,202.69,conventional,2015,West
4/19/15,1.58,191660.54,81644.37,75401.95,172.53,34441.69,5925.32,28516.37,0,organic,2015,West
4/26/15,1.15,4923565.04,2421009.67,1729486.77,196469.02,576599.58,548252.41,26483.99,1863.18,conventional,2015,California
4/26/15,1.5,128166.45,63539.73,51223.93,0,13402.79,13402.79,0,0,organic,2015,California
4/26/15,1.14,3234024.32,609506.22,1580854.41,294073.96,749589.73,615887.17,116500.49,17202.07,conventional,2015,Great Lakes
4/26/15,1.55,92616.45,3518.79,73735,0,15362.66,9119.01,6243.65,0,organic,2015,Great Lakes
4/26/15,1.2,2699614.5,698128.52,1125853,192090.19,683542.79,642966.9,39078.44,1497.45,conventional,2015,Midsouth
4/26/15,1.46,83253.18,9169.34,42025.26,4427.92,27630.66,18237.04,9393.62,0,organic,2015,Midsouth
4/26/15,1.36,3646363.66,110930.88,2492744.36,7040.21,1035648.21,902141.63,132855.85,650.73,conventional,2015,Northeast
4/26/15,1.96,53200.63,3100.23,16190.74,438.48,33471.18,33361.61,109.57,0,organic,2015,Northeast
4/26/15,1.13,1787071.74,1022915.7,447514.72,23878.2,292763.12,278730.74,6240.25,7792.13,conventional,2015,Plains
4/26/15,1.93,30001.14,2749.61,17543.74,48.5,9659.29,7742.3,1916.99,0,organic,2015,Plains
4/26/15,0.83,5578980.69,3637682.35,1248422.73,73076.91,619798.7,519975.08,99430.45,393.17,conventional,2015,South Central
4/26/15,1.43,61953.59,38075.34,7687.89,0,16190.36,15665.1,525.26,0,organic,2015,South Central
4/26/15,1.16,3011225.49,2170188.85,220781.47,23844.72,596410.45,461692.75,133263.53,1454.17,conventional,2015,Southeast
4/26/15,1.7,33155.61,18578.82,7341.19,710.75,6524.85,6214.8,310.05,0,organic,2015,Southeast
4/26/15,0.9,6013312.36,3163353.08,2021745.62,79259,748954.66,614556.77,133326.4,1071.49,conventional,2015,West
4/26/15,1.27,389892.07,183001.34,163634.35,524.42,42731.96,9833.16,32898.8,0,organic,2015,West
5/3/15,0.88,8567534.49,4340117.03,3403145.1,192473.92,631798.44,609388.58,19735.89,2673.97,conventional,2015,California
5/3/15,1.48,119059.56,54176.97,51542.88,0,13339.71,13339.71,0,0,organic,2015,California
5/3/15,1.05,3901054.42,719493.66,2200706.49,327171.65,653682.62,493009.35,146837.36,13835.91,conventional,2015,Great Lakes
5/3/15,1.22,143144.15,4609.7,106059.64,9.31,32465.5,8315.3,24150.2,0,organic,2015,Great Lakes
5/3/15,1.07,3410467.52,793989.95,1557507.45,364283.54,694686.58,624533.81,68904.63,1248.14,conventional,2015,Midsouth
5/3/15,1.34,102916.4,9430.59,47953.23,7065.04,38467.54,23337.15,15130.39,0,organic,2015,Midsouth
5/3/15,1.24,4597313.41,129459.52,3365962.7,13487.57,1088403.62,954844.81,132615.75,943.06,conventional,2015,Northeast
5/3/15,1.89,67904.99,3879.94,25453.69,538.31,38033.05,37812.35,220.7,0,organic,2015,Northeast
5/3/15,1.01,2333238.9,1485535.26,508885.83,17406.31,321411.5,311074.95,6744.66,3591.89,conventional,2015,Plains
5/3/15,1.92,27541.24,3463.32,16891.72,18.52,7167.68,5360.43,1807.25,0,organic,2015,Plains
5/3/15,0.78,6558729.33,3520801.33,2265493.71,58510.13,713924.16,546260.44,166650.78,1012.94,conventional,2015,South Central
5/3/15,1.43,42345.48,25704.97,4666.48,0,11974.03,11190,784.03,0,organic,2015,South Central
5/3/15,0.97,4986270.76,3682277.46,383803.95,40064.12,880125.23,496136.95,382606.34,1381.94,conventional,2015,Southeast
5/3/15,1.7,30991.09,13621.95,6638.11,1077.87,9653.16,9247.13,406.03,0,organic,2015,Southeast
5/3/15,0.89,6937095.53,3115937.71,2917083.83,104932.26,799141.73,611906.54,186891.82,343.37,conventional,2015,West
5/3/15,1.24,378778.68,208996.22,121444.88,242.71,48094.87,10896.11,37198.76,0,organic,2015,West
5/10/15,0.93,6650357.96,4085858.78,1735132.32,194575.97,634790.89,613601.09,18366.27,2823.53,conventional,2015,California
5/10/15,1.4,160570.28,77103.7,70434.57,0,13032.01,13032.01,0,0,organic,2015,California
5/10/15,1.15,3501344.46,766730.7,1723310.79,274259.73,737043.24,585000.53,147022.85,5019.86,conventional,2015,Great Lakes
5/10/15,1.13,171746.76,4838.87,99557.66,1.56,67348.67,10756.98,56591.69,0,organic,2015,Great Lakes
5/10/15,1.17,2956859.19,721935.59,1299998.7,190755.81,744169.09,679213,64322.24,633.85,conventional,2015,Midsouth
5/10/15,1.28,107735.95,9453.83,49525.46,5246.3,43510.36,20888.16,22622.2,0,organic,2015,Midsouth
5/10/15,1.21,5498650.28,134556.37,4143702.97,10220.82,1210170.12,1120295.45,89874.67,0,conventional,2015,Northeast
5/10/15,1.9,68804.21,4593.3,25193.73,29.41,38987.77,38815.66,172.11,0,organic,2015,Northeast
5/10/15,1.03,2105831.09,1319397.29,424405.51,12270.69,349757.6,344545.73,3874.51,1337.36,conventional,2015,Plains
5/10/15,1.85,32022.52,3961.71,16857.65,85.87,11117.29,8533.47,2583.82,0,organic,2015,Plains
5/10/15,0.79,6400340.97,3969053.76,1709201.45,36330.84,685754.92,533597.59,152122.11,35.22,conventional,2015,South Central
5/10/15,1.4,56625.63,35986.16,4598.59,0,16040.88,14958.78,1082.1,0,organic,2015,South Central
5/10/15,1.17,2963777.8,2167781.63,212422.04,24440.63,559133.5,437055.69,122077.81,0,conventional,2015,Southeast
5/10/15,1.77,30778.46,12263.83,6021.66,723.38,11769.59,10022.12,1747.47,0,organic,2015,Southeast
5/10/15,0.94,6323724.8,3050014.63,2260890.88,115290.95,897528.34,678316.72,218968.93,242.69,conventional,2015,West
5/10/15,1.47,233387.28,103400.77,77718.2,126.96,52141.35,10767.06,41374.29,0,organic,2015,West
5/17/15,1.08,5289138.5,2923673.93,1649623.66,168597.35,547243.56,525804.7,18497.03,2941.83,conventional,2015,California
5/17/15,1.49,133759.31,65830.84,56261.16,0,11667.31,11667.31,0,0,organic,2015,California
5/17/15,1.09,3753201.03,787079.55,1939235.3,406338.23,620547.95,481046.82,110126.4,29374.73,conventional,2015,Great Lakes
5/17/15,1.44,82513.95,3514.15,57296.83,0,21702.97,8158.29,13544.68,0,organic,2015,Great Lakes
5/17/15,1.18,2817008.33,698401.8,1201257.18,203615.52,713733.83,667222.64,44437.39,2073.8,conventional,2015,Midsouth
5/17/15,1.24,130073.74,9323.58,71859.63,19399.4,29491.13,20651.92,8839.21,0,organic,2015,Midsouth
5/17/15,1.33,4094677.85,114065.77,2730591.16,5593.26,1244427.66,1156872.13,87402.54,152.99,conventional,2015,Northeast
5/17/15,1.92,68435.46,4444.73,20525.36,119.96,43345.41,43257.15,88.26,0,organic,2015,Northeast
5/17/15,1.06,1966712.28,1228815.94,413931.34,11424.24,312540.76,308421.89,2567.1,1551.77,conventional,2015,Plains
5/17/15,1.93,30302.51,4649.22,17148.75,48.82,8455.72,6285.96,2169.76,0,organic,2015,Plains
5/17/15,0.79,5831782.44,3979432.32,1202270.23,33292.23,616787.66,528432.48,88337.6,17.58,conventional,2015,South Central
5/17/15,1.41,56568.67,38624.93,5554.48,0,12389.26,11843.79,545.47,0,organic,2015,South Central
5/17/15,1.15,2936173.63,2098271.46,211868.36,26127.7,599906.11,470992.66,128913.45,0,conventional,2015,Southeast
5/17/15,1.7,30978.21,13360.6,7486.14,2396.87,7734.6,6175.62,1558.98,0,organic,2015,Southeast
5/17/15,0.98,5338992.15,2786200.82,1654563.98,108561,789666.35,608751.49,180702.04,212.82,conventional,2015,West
5/17/15,1.49,229340.78,106530.27,76060.75,59.03,46690.73,12622.36,34068.37,0,organic,2015,West
5/24/15,1.1,5621713.64,2978396.74,1873205.91,195991.06,574119.93,546420.69,24485.84,3213.4,conventional,2015,California
5/24/15,1.5,135543.89,60597.97,63560.02,0,11385.9,11385.9,0,0,organic,2015,California
5/24/15,1.15,3574050.61,758183.5,1764210.85,263068.72,788587.54,641756.72,134308.54,12522.28,conventional,2015,Great Lakes
5/24/15,1.66,79844.57,4379.87,61338.68,0,14126.02,9484.68,4641.34,0,organic,2015,Great Lakes
5/24/15,1.14,3119050.91,719874.17,1431141.56,231744.91,736290.27,679537.84,55107.23,1645.2,conventional,2015,Midsouth
5/24/15,1.37,107181.78,9466.95,54218.49,5347.87,38148.47,22674.58,15473.89,0,organic,2015,Midsouth
5/24/15,1.26,4661457.29,112425.95,3212552.24,7774.83,1328704.27,1206950.37,120720.48,1033.42,conventional,2015,Northeast
5/24/15,1.97,63674.1,5569.19,18983.33,513.94,38607.64,38338.21,269.43,0,organic,2015,Northeast
5/24/15,1.03,2026639.78,1221023.1,450494.18,12148.13,342974.37,338254.28,2828.9,1891.19,conventional,2015,Plains
5/24/15,1.92,31193.34,8773.67,13683.89,11.65,8724.13,6649.48,2074.65,0,organic,2015,Plains
5/24/15,0.83,5903596.18,3794422.74,1434383.77,38143.15,636646.52,545155.31,91459.59,31.62,conventional,2015,South Central
5/24/15,1.39,62670.56,43917.94,5442.25,0,13310.37,12139.04,1171.33,0,organic,2015,South Central
5/24/15,1,4298514.96,3209533.78,311176.56,30510.18,747294.44,457338.88,289932.34,23.22,conventional,2015,Southeast
5/24/15,1.78,30206.24,11448.55,7223.77,950.98,10582.94,8430.93,2152.01,0,organic,2015,Southeast
5/24/15,0.93,6139159.81,3206247.81,2036656.12,120398.95,775856.93,678849.33,96785.62,221.98,conventional,2015,West
5/24/15,1.6,203951.84,90538,69103.55,86.82,44223.47,7078.29,37145.18,0,organic,2015,West
5/31/15,0.98,6236903.31,3620440.35,1826496.62,209443.33,580523.01,554224.64,23083.08,3215.29,conventional,2015,California
5/31/15,1.5,119999.12,52846.87,53628.31,0,13523.94,13523.94,0,0,organic,2015,California
5/31/15,1.2,3151714,667193.97,1478975.82,280464.92,725079.29,593192.94,119920.22,11966.13,conventional,2015,Great Lakes
5/31/15,1.65,79819.77,3599.67,58929.65,0,17290.45,12356.85,4933.6,0,organic,2015,Great Lakes
5/31/15,1.14,3039403.06,734816.3,1377202.12,207708.91,719675.73,661787.82,56794.41,1093.5,conventional,2015,Midsouth
5/31/15,1.44,89469.59,8593.51,46639.27,5152.23,29084.58,17885.01,11199.57,0,organic,2015,Midsouth
5/31/15,1.34,4329239.82,116068.2,2954175.96,5488.64,1253507.02,1154091.74,97864.57,1550.71,conventional,2015,Northeast
5/31/15,1.89,63807.3,5614.59,21199.65,704.73,36288.33,36137.11,151.22,0,organic,2015,Northeast
5/31/15,1.09,1853451.18,1085643.8,418763.72,11918.96,337124.7,334423.95,902.84,1797.91,conventional,2015,Plains
5/31/15,1.93,31775.42,4847.34,17449.33,53.66,9425.09,7198.51,2226.58,0,organic,2015,Plains
5/31/15,0.74,6349957.65,4136440.91,1501302.47,34073.41,678140.86,530629.47,147483.35,28.04,conventional,2015,South Central
5/31/15,1.41,51748.65,33589.51,4660.68,0,13498.46,13292.86,205.6,0,organic,2015,South Central
5/31/15,1.17,2884507.74,2048880.09,206982.3,25671.13,602974.22,473339.3,129597.25,37.67,conventional,2015,Southeast
5/31/15,1.81,29247.9,12021.01,6624.46,808.5,9793.93,8480.37,1313.56,0,organic,2015,Southeast
5/31/15,0.93,5874982.36,3094129.71,1835735,129139.05,815978.6,665541.84,150400.52,36.24,conventional,2015,West
5/31/15,1.53,251074.96,84137.69,124169.28,115.97,42652.02,8789.9,33862.12,0,organic,2015,West
6/7/15,0.98,6374842.9,3614314.44,1860329.3,221330.48,678868.68,651944.51,23422.39,3501.78,conventional,2015,California
6/7/15,1.67,114406.15,49301.79,52704.34,6.16,12393.86,12393.86,0,0,organic,2015,California
6/7/15,1.13,3602112.79,689242.14,1723625.04,447117.42,742128.19,584086.31,122232.65,35809.23,conventional,2015,Great Lakes
6/7/15,1.55,81945.35,4002.95,58492.04,3.15,19447.21,10793.27,8653.94,0,organic,2015,Great Lakes
6/7/15,1.14,2918298.91,724315.73,1217522.42,200001.49,776459.27,717859.42,56141.4,2458.45,conventional,2015,Midsouth
6/7/15,1.47,84677.56,7938.82,33492.63,4478.81,38767.3,21779.26,16988.04,0,organic,2015,Midsouth
6/7/15,1.27,4721927.3,109587.85,3416600.27,7058.9,1188680.28,1099881.5,87700.94,1097.84,conventional,2015,Northeast
6/7/15,2.02,57645.02,4853.51,17359.72,857.17,34574.62,34488.34,86.28,0,organic,2015,Northeast
6/7/15,1.04,2026464.23,1207877.63,445069.67,17034.85,356482.08,353409.98,1330.64,1741.46,conventional,2015,Plains
6/7/15,1.9,30028,4282.27,17080.62,41.89,8623.22,6108.64,2514.58,0,organic,2015,Plains
6/7/15,0.75,6234006.44,3870043.62,1479527.4,106106.86,778328.56,662252.69,116061.84,14.03,conventional,2015,South Central
6/7/15,1.37,49534.9,34890.42,5388.51,0,9255.97,8464.03,791.94,0,organic,2015,South Central
6/7/15,0.99,4003121.77,2862823.58,294519.59,26236.45,819542.15,551432.71,268100.73,8.71,conventional,2015,Southeast
6/7/15,1.75,30089.62,13382.84,5784.58,776.94,10145.26,8480.4,1664.86,0,organic,2015,Southeast
6/7/15,0.92,6669221.29,3451592.61,2145071.52,119829.5,952727.66,683695.78,269005.35,26.53,conventional,2015,West
6/7/15,1.74,192122.01,81830.79,74180.44,122.03,35988.75,7351.98,28636.77,0,organic,2015,West
6/14/15,0.97,6741662.31,4075881.34,1771908.98,210670.82,683201.17,657421.42,22961.19,2818.56,conventional,2015,California
6/14/15,1.68,116322.44,51607.99,54937.64,43.18,9733.63,9733.63,0,0,organic,2015,California
6/14/15,1.12,3511185.14,604782.48,1744519.06,346867.18,815016.42,683334.7,119899.69,11782.03,conventional,2015,Great Lakes
6/14/15,1.58,80790.46,3599.24,60044.76,0,17146.46,11975.99,5170.47,0,organic,2015,Great Lakes
6/14/15,1.09,3173051.42,653441.16,1484200.81,206159.51,829249.94,786795.07,40769.55,1685.32,conventional,2015,Midsouth
6/14/15,1.6,75740.17,8396.47,33250.84,4677.73,29415.13,20211.79,9203.34,0,organic,2015,Midsouth
6/14/15,1.2,4561749.66,112693.47,2985953.81,56827.08,1406275.3,1285655.99,118366.89,2252.42,conventional,2015,Northeast
6/14/15,1.93,65593.37,7000.26,25148.95,978.81,32465.35,32250.27,215.08,0,organic,2015,Northeast
6/14/15,1.06,1974806.07,1117926.72,443241.8,27161.21,386476.34,375290.39,9693.84,1492.11,conventional,2015,Plains
6/14/15,1.79,33795.51,4749.1,20882.01,41.97,8122.43,5857.07,2265.36,0,organic,2015,Plains
6/14/15,0.69,7281803.61,4668964.65,1660109.04,77844.97,874884.95,716742.3,158100.12,42.53,conventional,2015,South Central
6/14/15,1.38,51786.11,35863,5766.06,0,10157.05,10083.7,73.35,0,organic,2015,South Central
6/14/15,1.15,3021825.81,1910736.86,315079.1,46585.63,749424.22,611440.68,137878.92,104.62,conventional,2015,Southeast
6/14/15,1.87,27578.12,12628.72,6490.53,877.52,7581.35,6625.22,956.13,0,organic,2015,Southeast
6/14/15,0.92,6760001.68,3239258.39,2416002.43,112965.22,991775.64,776961.13,214729.56,84.95,conventional,2015,West
6/14/15,1.71,194492.22,79176.9,72391.43,282.49,42641.4,9416.59,33224.81,0,organic,2015,West
6/21/15,1.07,5952597.29,3328631.93,1743509.25,218423.77,662032.34,634244.68,24277.53,3510.13,conventional,2015,California
6/21/15,1.69,116908.54,51294.9,55597.45,3.09,10013.1,10009.77,3.33,0,organic,2015,California
6/21/15,1.08,3720458.83,487936.68,1958437.1,493928.69,780156.36,611156.81,132172.82,36826.73,conventional,2015,Great Lakes
6/21/15,1.62,72563.98,4039.33,57352.16,1.58,11170.91,5417.71,5753.2,0,organic,2015,Great Lakes
6/21/15,1.13,2979417.82,601782.55,1363070.07,215613.45,798951.75,750253.84,45536.54,3161.37,conventional,2015,Midsouth
6/21/15,1.65,67376.23,7698.52,38237.89,4064.84,17374.98,11504.18,5870.8,0,organic,2015,Midsouth
6/21/15,1.27,4508474,106859.5,3203944.93,77296.43,1120373.14,1052770.72,66494.05,1108.37,conventional,2015,Northeast
6/21/15,2.12,48785.22,5390.54,20200.25,1166.45,22027.98,21513.69,514.29,0,organic,2015,Northeast
6/21/15,1.08,1921720.44,1049002.63,474166.48,22901.69,375649.64,358605.35,15767.87,1276.42,conventional,2015,Plains
6/21/15,1.88,37004.14,5625.74,21939.19,60.75,9378.46,7204.04,2174.42,0,organic,2015,Plains
6/21/15,0.79,6153608.75,3460014.16,1739133.4,97002.67,857458.52,683943.14,173497.82,17.56,conventional,2015,South Central
6/21/15,1.4,54782.92,36431.79,6686.54,0,11664.59,11426.87,237.72,0,organic,2015,South Central
6/21/15,0.97,4019384.71,2602623.94,462243.35,62634.6,891882.82,619129.21,272640.03,113.58,conventional,2015,Southeast
6/21/15,1.88,25842.76,11964.63,7758.68,832.22,5287.23,4198.25,1088.98,0,organic,2015,Southeast
6/21/15,0.93,6478952.08,3062753.54,2299962.02,138621.26,977615.26,807805.78,167640.78,2168.7,conventional,2015,West
6/21/15,1.57,214929.13,79625.61,96596.31,135.42,38571.79,5631.69,32940.1,0,organic,2015,West
6/28/15,1.1,5641742.02,3163839.74,1610910.07,212173.21,654819,630301.44,21861.54,2656.02,conventional,2015,California
6/28/15,1.67,116913.79,46841.35,61727.62,0,8344.82,8341.49,3.33,0,organic,2015,California
6/28/15,1.07,3336314.35,476721.82,1631460.3,261863.52,966268.71,803974.11,148652.02,13642.58,conventional,2015,Great Lakes
6/28/15,1.59,71801.27,3449.4,58422.4,3.16,9926.31,4277.9,5648.41,0,organic,2015,Great Lakes
6/28/15,1.14,2835630.41,534709.22,1324231.26,215752.18,760937.75,722276.9,37287.39,1373.46,conventional,2015,Midsouth
6/28/15,1.62,67201.29,7894.13,35220.02,4380.25,19706.89,12921.08,6785.81,0,organic,2015,Midsouth
6/28/15,1.3,4100932.47,105387.01,2670469.78,72708.66,1252367.02,1129604.18,121974.02,788.82,conventional,2015,Northeast
6/28/15,1.93,56485.02,5627.66,22070.75,531.58,28255.03,28196.36,58.67,0,organic,2015,Northeast
6/28/15,1.08,1826182.48,954738.73,480810.73,18637.71,371995.31,358087.94,12451.24,1456.13,conventional,2015,Plains
6/28/15,1.93,33557.37,4415.32,20984.14,7.02,8150.89,6061.76,2089.13,0,organic,2015,Plains
6/28/15,0.77,6024103.65,3656335.59,1416248.77,81756,869763.29,678138.24,191572.72,52.33,conventional,2015,South Central
6/28/15,1.35,55512.87,37684.23,5875.04,0,11953.6,11251.56,702.04,0,organic,2015,South Central
6/28/15,1.14,3026048.11,1721633.23,464034.18,59679.47,780701.23,648105.94,132335.36,259.93,conventional,2015,Southeast
6/28/15,1.74,29549.92,13344.49,7207.44,824.04,8173.95,4887.11,3286.84,0,organic,2015,Southeast
6/28/15,1.03,5617752.22,2686203.38,1907834.16,123261.81,900452.87,719727.54,180618.1,107.23,conventional,2015,West
6/28/15,1.59,228925.49,72925.55,121231.87,210.81,34557.26,4069.12,30488.14,0,organic,2015,West
7/5/15,1.12,6718011.83,3581149.88,2120303.06,254187.47,762371.42,731692.08,27317.19,3362.15,conventional,2015,California
7/5/15,1.67,135522.65,50367.92,74571.56,18.66,10564.51,10564.51,0,0,organic,2015,California
7/5/15,1.13,3774004.27,502233.05,2055125.98,442059.88,774585.36,606612.51,140253.5,27719.35,conventional,2015,Great Lakes
7/5/15,1.54,86288.07,3459.78,64726.47,0,18101.82,6963.33,11138.49,0,organic,2015,Great Lakes
7/5/15,1.13,3183419.6,632988.75,1545460.43,232974.97,771995.45,717654.81,53154.69,1185.95,conventional,2015,Midsouth
7/5/15,1.61,72541.61,9102.96,36327.86,4782,22328.79,13216.79,9112,0,organic,2015,Midsouth
7/5/15,1.24,4855273.71,122190.4,3328289.46,92678.08,1312115.77,1208641.02,102680.02,794.73,conventional,2015,Northeast
7/5/15,2.09,45881.11,3575.37,18758.96,132.4,23414.38,23393.23,21.15,0,organic,2015,Northeast
